title,company,location,category,salary_min,salary_max,salary_predicted,description,redirect_url
Technical Product Manager - DocUpdate,Impiricus,"Atlanta, Fulton County",IT Jobs,126030.82,126030.82,1,"Job Title: Technical Product Manager, DocUpdate Location: Atlanta, GA. (Hybrid) Exemption Status: Full-time, exempt Who We Are Impiricus is the first and only AI-powered HCP Engagement Engine. Founded by a practicing physician and a senior pharmaceutical executive, Impiricus was created to cut through the noise and put physician care delivery at the forefront. With our unique frontline access to HCPs, their insights, and clinical expertise, we are committed to providing life science companies w…",https://www.adzuna.com/details/5315182227?utm_medium=api&utm_source=a6e23083
Senior Technical Product Manager,Clarity Innovations,"Arlington, Arlington County",IT Jobs,227804.62,227804.62,1,"Clarity Innovations is a trusted national security partner, dedicated to safeguarding our nation’s interests and delivering innovative solutions that empower the Intelligence Community (IC) and Department of Defense (DoD) to transform data into actionable intelligence, ensuring mission success in an evolving world. Our mission-first software and data engineering platform modernizes data operations, utilizing advanced workflows, CI/CD, and secure DevSecOps practices. We focus on challenges in In…",https://www.adzuna.com/details/5404247892?utm_medium=api&utm_source=a6e23083
Senior Technical Product Manager,Chewy,"South Boston, Suffolk County",IT Jobs,134441.27,134441.27,1,"Chewy is seeking a Sr Technical Product Manager to join the Discovery Product Organization in our Seattle or Boston office. This team owns design, functionality, user experience, and performance of Product Listing Pages (PLPs), including search, browse, brand pages, and cross-site recommendations CX. Our mission is to help customers to navigate and discover products and services on Chewy.com through automation. By using customer signals and algorithms, we strive to understand their intent, driv…",https://www.adzuna.com/details/5189502152?utm_medium=api&utm_source=a6e23083
Senior Technical Product Manager,Ocient,US,IT Jobs,165000.0,200000.0,0,"Job Title: Senior Technical Product Manager - Performance, Storage, QP Location: Remote (US Based Only) *We cannot sponsor or transfer any visas, of any kind, at this time* Hiring Manager: Vice President of Product Management Estimated salary range: $165,000 to $200,000 The salary offered for this position will be based on a candidate’s experience and skill demonstrated during interviews and other evaluations About Ocient: Ocient is a hyperscale data solutions company headquartered in Chicago, …",https://www.adzuna.com/details/5387428621?utm_medium=api&utm_source=a6e23083
Senior Technical Product Manager,Chewy,"Bellevue, King County",IT Jobs,137106.22,137106.22,1,"Chewy is seeking a Sr Technical Product Manager to join the Discovery Product Organization in our Seattle or Boston office. This team owns design, functionality, user experience, and performance of Product Listing Pages (PLPs), including search, browse, brand pages, and cross-site recommendations CX. Our mission is to help customers to navigate and discover products and services on Chewy.com through automation. By using customer signals and algorithms, we strive to understand their intent, driv…",https://www.adzuna.com/details/5189514205?utm_medium=api&utm_source=a6e23083
"Director, Technical Product Management",Illumio,"Sunnyvale, Santa Clara County",IT Jobs,261000.0,313000.0,0,"Onwards Together! Illumio is the leader in ransomware and breach containment, redefining how organizations contain cyberattacks and enable operational resilience. Powered by the Illumio AI Security Graph, our breach containment platform identifies and contains threats across hybrid multi-cloud environments – stopping the spread of attacks before they become disasters. Recognized as a Leader in the Forrester Wave™ for Microsegmentation, Illumio enables Zero Trust, strengthening cyber resilience …",https://www.adzuna.com/details/5399718680?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Pleasanton),Singularity IT Solutions,"Sunol, Alameda County",IT Jobs,108656.66,108656.66,1,"Position 1: Technical Product Manager Location: Pleasanton, CA Duration: 12 months Must have Work with data scientists Must have measurement experience and be able to talk about measurements Must know SQL Work as a bridge between data scientists and engineers Main Responsibilities Partner with engineering, data science, and technical design teams to launch products that meet the needs of both advertisers and internal cross-functional teams. Write clear product requirements. Prioritize the produ…",https://www.adzuna.com/details/5253015954?utm_medium=api&utm_source=a6e23083
Senior Technical Product Manager,"NIKE, Inc.","Progress, Washington County",IT Jobs,161162.67,161162.67,1,"Senior Technical Product Manager - NIKE Inc. - Beaverton, OR. Provide domain expertise and future state technical solution design for Nike direct planning capabilities while partnering with technology partners; document and provide domain expertise for enabling data and technical requirements for technical design and data definition specifications; partner and participate in future state business process design work; understand and align to technical strategy and governance; validate & recommen…",https://www.adzuna.com/details/5213299585?utm_medium=api&utm_source=a6e23083
"Manager, Technical Product Management",McDonald's,"Illinois Medical District, Chicago",IT Jobs,114476.16,114476.16,1,"Job Description: Company Description: McDonald's is proud to be one of the most recognized brands in the world, with restaurants in over 100 countries that serve 70 million customers daily.?We continue to operate from a position of strength. Our updated growth strategy is focused on staying ahead of what our customers want and realizing further growth potential. Our relentless ambition is why McDonald's remains one of the world's leading corporations after almost 70 years. Joining McDonald's me…",https://www.adzuna.com/details/5397807817?utm_medium=api&utm_source=a6e23083
Technical Product Manager - Senior,Pethealth Services USA,"Chicago, Cook County",IT Jobs,148091.31,148091.31,1,"Established in 2021, Independence Pet Holdings is a corporate holding company that manages a diverse and broad portfolio of modern pet health brands and services, including insurance, pet education, lost recovery services, and more throughout North America. We believe pet insurance is more than a financial product and build solutions to simplify the pet parenting journey and help improve the well-being of pets. As a leading authority in the pet category, we operate with a full stack of resource…",https://www.adzuna.com/details/5327666371?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Chicago),Ruggable,"Hegewisch, Chicago",Engineering Jobs,125805.66,125805.66,1,"Ruggable is a leading direct-to-consumer e-commerce brand based in Los Angeles, California with an extraordinary track record of high, profitable growth. We pride ourselves on having an extremely loyal customer base and a talented team made up of genuinely caring people who take action and deliver results. We are venture-backed and own a patented washable rug design that's disrupting the home dcor industry. Our mission is to empower our customers to live vibrantly with beautiful products that d…",https://www.adzuna.com/details/5335609566?utm_medium=api&utm_source=a6e23083
Technical Product Manager 2,U.S. Bank,"Illinois Medical District, Chicago",IT Jobs,94407.67,94407.67,1,"At U.S. Bank, we're on a journey to do our best. Helping the customers and businesses we serve to make better and smarter financial decisions and enabling the communities we support to grow and succeed. We believe it takes all of us to bring our shared ambition to life, and each person is unique in their potential. A career with U.S. Bank gives you a wide, ever-growing range of opportunities to discover what makes you thrive at every stage of your career. Try new things, learn new skills and di…",https://www.adzuna.com/details/5403360053?utm_medium=api&utm_source=a6e23083
